stacja_kod,stacja_nazwa,rok,miesiac,dzien,t_max,t_min,t_std
352200375,WARSZAWA,2000,10,1,20.8,8.4,14.7
352200375,WARSZAWA,2000,10,2,19.8,12.0,14.6
352200375,WARSZAWA,2000,10,3,18.0,10.4,14.6
352200375,WARSZAWA,2000,10,4,22.0,9.6,16.5
352200375,WARSZAWA,2000,10,5,22.3,11.0,16.7
352200375,WARSZAWA,2000,10,6,19.2,9.7,13.4
352200375,WARSZAWA,2000,10,7,19.1,6.9,12.5
352200375,WARSZAWA,2000,10,8,18.4,10.4,13.6
352200375,WARSZAWA,2000,10,9,15.1,7.3,10.1
352200375,WARSZAWA,2000,10,10,13.8,2.9,8.1
352200375,WARSZAWA,2000,10,11,13.5,6.3,10.3
352200375,WARSZAWA,2000,10,12,21.8,11.7,16.1
352200375,WARSZAWA,2000,10,13,22.8,11.7,16.7
352200375,WARSZAWA,2000,10,14,22.7,11.5,15.8
352200375,WARSZAWA,2000,10,15,17.5,8.6,12.5
352200375,WARSZAWA,2000,10,16,19.8,9.5,13.2
352200375,WARSZAWA,2000,10,17,14.8,8.4,11.5
352200375,WARSZAWA,2000,10,18,15.2,7.8,10.7
352200375,WARSZAWA,2000,10,19,12.4,3.5,7.7
352200375,WARSZAWA,2000,10,20,11.3,3.5,6.9
352200375,WARSZAWA,2000,10,21,12.6,0.8,5.9
352200375,WARSZAWA,2000,10,22,15.3,-1.1,6.0
352200375,WARSZAWA,2000,10,23,15.8,-1.3,6.1
352200375,WARSZAWA,2000,10,24,16.0,0.9,8.1
352200375,WARSZAWA,2000,10,25,14.7,7.7,11.4
352200375,WARSZAWA,2000,10,26,16.2,11.1,13.1
352200375,WARSZAWA,2000,10,27,12.9,6.2,8.2
352200375,WARSZAWA,2000,10,28,13.1,5.9,9.5
352200375,WARSZAWA,2000,10,29,17.2,7.6,11.6
352200375,WARSZAWA,2000,10,30,17.4,5.2,11.2
352200375,WARSZAWA,2000,10,31,17.5,7.2,12.4
